set,birdName,filename,height,width,format,mode
test,BLACK TAIL CRAKE,3.jpg,224,224,JPEG,RGB
test,BLACK TAIL CRAKE,4.jpg,224,224,JPEG,RGB
test,BLACK TAIL CRAKE,5.jpg,224,224,JPEG,RGB
test,BLACK THROATED BUSHTIT,1.jpg,224,224,JPEG,RGB
test,BLACK THROATED BUSHTIT,2.jpg,224,224,JPEG,RGB
test,BLACK THROATED BUSHTIT,3.jpg,224,224,JPEG,RGB
test,BLACK THROATED BUSHTIT,4.jpg,224,224,JPEG,RGB
test,BLACK THROATED BUSHTIT,5.jpg,224,224,JPEG,RGB
test,BLACK THROATED HUET,1.jpg,224,224,JPEG,RGB
test,BLACK THROATED HUET,2.jpg,224,224,JPEG,RGB
test,BLACK THROATED HUET,3.jpg,224,224,JPEG,RGB
test,BLACK THROATED HUET,4.jpg,224,224,JPEG,RGB
test,BLACK THROATED HUET,5.jpg,224,224,JPEG,RGB
test,BLACK THROATED WARBLER,1.jpg,224,224,JPEG,RGB
test,BLACK THROATED WARBLER,2.jpg,224,224,JPEG,RGB
test,BLACK THROATED WARBLER,3.jpg,224,224,JPEG,RGB
test,BLACK THROATED WARBLER,4.jpg,224,224,JPEG,RGB
test,BLACK THROATED WARBLER,5.jpg,224,224,JPEG,RGB
test,BLACK VENTED SHEARWATER,1.jpg,224,224,JPEG,RGB
test,BLACK VENTED SHEARWATER,2.jpg,224,224,JPEG,RGB
test,BLACK VENTED SHEARWATER,3.jpg,224,224,JPEG,RGB
test,BLACK VENTED SHEARWATER,4.jpg,224,224,JPEG,RGB
test,BLACK VENTED SHEARWATER,5.jpg,224,224,JPEG,RGB
test,BLACK VULTURE,1.jpg,224,224,JPEG,RGB
test,BLACK VULTURE,2.jpg,224,224,JPEG,RGB
test,BLACK VULTURE,3.jpg,224,224,JPEG,RGB
test,BLACK VULTURE,4.jpg,224,224,JPEG,RGB
test,BLACK VULTURE,5.jpg,224,224,JPEG,RGB
test,BLACK-CAPPED CHICKADEE,1.jpg,224,224,JPEG,RGB
test,BLACK-CAPPED CHICKADEE,2.jpg,224,224,JPEG,RGB
test,BLACK-CAPPED CHICKADEE,3.jpg,224,224,JPEG,RGB
test,BLACK-CAPPED CHICKADEE,4.jpg,224,224,JPEG,RGB
test,BLACK-CAPPED CHICKADEE,5.jpg,224,224,JPEG,RGB
test,BLACK-NECKED GREBE,1.jpg,224,224,JPEG,RGB
test,BLACK-NECKED GREBE,2.jpg,224,224,JPEG,RGB
test,BLACK-NECKED GREBE,3.jpg,224,224,JPEG,RGB
test,BLACK-NECKED GREBE,4.jpg,224,224,JPEG,RGB
test,BLACK-NECKED GREBE,5.jpg,224,224,JPEG,RGB
test,BLACK-THROATED SPARROW,1.jpg,224,224,JPEG,RGB
test,BLACK-THROATED SPARROW,2.jpg,224,224,JPEG,RGB
test,BLACK-THROATED SPARROW,3.jpg,224,224,JPEG,RGB
test,BLACK-THROATED SPARROW,4.jpg,224,224,JPEG,RGB
test,BLACK-THROATED SPARROW,5.jpg,224,224,JPEG,RGB
test,BLACKBURNIAM WARBLER,1.jpg,224,224,JPEG,RGB
test,BLACKBURNIAM WARBLER,2.jpg,224,224,JPEG,RGB
test,BLACKBURNIAM WARBLER,3.jpg,224,224,JPEG,RGB
test,BLACKBURNIAM WARBLER,4.jpg,224,224,JPEG,RGB
test,BLACKBURNIAM WARBLER,5.jpg,224,224,JPEG,RGB
test,BLONDE CRESTED WOODPECKER,1.jpg,224,224,JPEG,RGB
test,BLONDE CRESTED WOODPECKER,2.jpg,224,224,JPEG,RGB
test,BLONDE CRESTED WOODPECKER,3.jpg,224,224,JPEG,RGB
test,BLONDE CRESTED WOODPECKER,4.jpg,224,224,JPEG,RGB
test,BLONDE CRESTED WOODPECKER,5.jpg,224,224,JPEG,RGB
test,BLOOD PHEASANT,1.jpg,224,224,JPEG,RGB
test,BLOOD PHEASANT,2.jpg,224,224,JPEG,RGB
test,BLOOD PHEASANT,3.jpg,224,224,JPEG,RGB
test,BLOOD PHEASANT,4.jpg,224,224,JPEG,RGB
test,BLOOD PHEASANT,5.jpg,224,224,JPEG,RGB
test,BLUE COAU,1.jpg,224,224,JPEG,RGB
test,BLUE COAU,2.jpg,224,224,JPEG,RGB
test,BLUE COAU,3.jpg,224,224,JPEG,RGB
test,BLUE COAU,4.jpg,224,224,JPEG,RGB
test,BLUE COAU,5.jpg,224,224,JPEG,RGB
test,BLUE DACNIS,1.jpg,224,224,JPEG,RGB
test,BLUE DACNIS,2.jpg,224,224,JPEG,RGB
test,BLUE DACNIS,3.jpg,224,224,JPEG,RGB
test,BLUE DACNIS,4.jpg,224,224,JPEG,RGB
test,BLUE DACNIS,5.jpg,224,224,JPEG,RGB
test,BLUE GRAY GNATCATCHER,1.jpg,224,224,JPEG,RGB
test,BLUE GRAY GNATCATCHER,2.jpg,224,224,JPEG,RGB
test,BLUE GRAY GNATCATCHER,3.jpg,224,224,JPEG,RGB
test,BLUE GRAY GNATCATCHER,4.jpg,224,224,JPEG,RGB
test,BLUE GRAY GNATCATCHER,5.jpg,224,224,JPEG,RGB
test,BLUE GROSBEAK,1.jpg,224,224,JPEG,RGB
test,BLUE GROSBEAK,2.jpg,224,224,JPEG,RGB
test,BLUE GROSBEAK,3.jpg,224,224,JPEG,RGB
test,BLUE GROSBEAK,4.jpg,224,224,JPEG,RGB
test,BLUE GROSBEAK,5.jpg,224,224,JPEG,RGB
test,BLUE GROUSE,1.jpg,224,224,JPEG,RGB
test,BLUE GROUSE,2.jpg,224,224,JPEG,RGB
test,BLUE GROUSE,3.jpg,224,224,JPEG,RGB
test,BLUE GROUSE,4.jpg,224,224,JPEG,RGB
test,BLUE GROUSE,5.jpg,224,224,JPEG,RGB
test,BLUE HERON,1.jpg,224,224,JPEG,RGB
test,BLUE HERON,2.jpg,224,224,JPEG,RGB
test,BLUE HERON,3.jpg,224,224,JPEG,RGB
test,BLUE HERON,4.jpg,224,224,JPEG,RGB
test,BLUE HERON,5.jpg,224,224,JPEG,RGB
test,BLUE MALKOHA,1.jpg,224,224,JPEG,RGB
test,BLUE MALKOHA,2.jpg,224,224,JPEG,RGB
test,BLUE MALKOHA,3.jpg,224,224,JPEG,RGB
test,BLUE MALKOHA,4.jpg,224,224,JPEG,RGB
test,BLUE MALKOHA,5.jpg,224,224,JPEG,RGB
test,BLUE THROATED PIPING GUAN,1.jpg,224,224,JPEG,RGB
test,BLUE THROATED PIPING GUAN,2.jpg,224,224,JPEG,RGB
test,BLUE THROATED PIPING GUAN,3.jpg,224,224,JPEG,RGB
test,BLUE THROATED PIPING GUAN,4.jpg,224,224,JPEG,RGB
test,BLUE THROATED PIPING GUAN,5.jpg,224,224,JPEG,RGB
test,BLUE THROATED TOUCANET,1.jpg,224,224,JPEG,RGB
test,BLUE THROATED TOUCANET,2.jpg,224,224,JPEG,RGB
test,BLUE THROATED TOUCANET,3.jpg,224,224,JPEG,RGB
test,BLUE THROATED TOUCANET,4.jpg,224,224,JPEG,RGB
test,BLUE THROATED TOUCANET,5.jpg,224,224,JPEG,RGB
test,BOBOLINK,1.jpg,224,224,JPEG,RGB
test,BOBOLINK,2.jpg,224,224,JPEG,RGB
test,BOBOLINK,3.jpg,224,224,JPEG,RGB
test,BOBOLINK,4.jpg,224,224,JPEG,RGB
test,BOBOLINK,5.jpg,224,224,JPEG,RGB
test,BORNEAN BRISTLEHEAD,1.jpg,224,224,JPEG,RGB
test,BORNEAN BRISTLEHEAD,2.jpg,224,224,JPEG,RGB
test,BORNEAN BRISTLEHEAD,3.jpg,224,224,JPEG,RGB
test,BORNEAN BRISTLEHEAD,4.jpg,224,224,JPEG,RGB
test,BORNEAN BRISTLEHEAD,5.jpg,224,224,JPEG,RGB
test,BORNEAN LEAFBIRD,1.jpg,224,224,JPEG,RGB
test,BORNEAN LEAFBIRD,2.jpg,224,224,JPEG,RGB
test,BORNEAN LEAFBIRD,3.jpg,224,224,JPEG,RGB
test,BORNEAN LEAFBIRD,4.jpg,224,224,JPEG,RGB
test,BORNEAN LEAFBIRD,5.jpg,224,224,JPEG,RGB
test,BORNEAN PHEASANT,1.jpg,224,224,JPEG,RGB
test,BORNEAN PHEASANT,2.jpg,224,224,JPEG,RGB
test,BORNEAN PHEASANT,3.jpg,224,224,JPEG,RGB
test,BORNEAN PHEASANT,4.jpg,224,224,JPEG,RGB
test,BORNEAN PHEASANT,5.jpg,224,224,JPEG,RGB
test,BRANDT CORMARANT,1.jpg,224,224,JPEG,RGB
test,BRANDT CORMARANT,2.jpg,224,224,JPEG,RGB
test,BRANDT CORMARANT,3.jpg,224,224,JPEG,RGB
test,BRANDT CORMARANT,4.jpg,224,224,JPEG,RGB
test,BRANDT CORMARANT,5.jpg,224,224,JPEG,RGB
test,BREWERS BLACKBIRD,1.jpg,224,224,JPEG,RGB
test,BREWERS BLACKBIRD,2.jpg,224,224,JPEG,RGB
test,BREWERS BLACKBIRD,3.jpg,224,224,JPEG,RGB
test,BREWERS BLACKBIRD,4.jpg,224,224,JPEG,RGB
test,BREWERS BLACKBIRD,5.jpg,224,224,JPEG,RGB
test,BROWN CREPPER,1.jpg,224,224,JPEG,RGB
test,BROWN CREPPER,2.jpg,224,224,JPEG,RGB
test,BROWN CREPPER,3.jpg,224,224,JPEG,RGB
test,BROWN CREPPER,4.jpg,224,224,JPEG,RGB
test,BROWN CREPPER,5.jpg,224,224,JPEG,RGB
test,BROWN HEADED COWBIRD,1.jpg,224,224,JPEG,RGB
test,BROWN HEADED COWBIRD,2.jpg,224,224,JPEG,RGB
test,BROWN HEADED COWBIRD,3.jpg,224,224,JPEG,RGB
test,BROWN HEADED COWBIRD,4.jpg,224,224,JPEG,RGB
test,BROWN HEADED COWBIRD,5.jpg,224,224,JPEG,RGB
test,BROWN NOODY,1.jpg,224,224,JPEG,RGB
test,BROWN NOODY,2.jpg,224,224,JPEG,RGB
test,BROWN NOODY,3.jpg,224,224,JPEG,RGB
test,BROWN NOODY,4.jpg,224,224,JPEG,RGB
test,BROWN NOODY,5.jpg,224,224,JPEG,RGB
test,BROWN THRASHER,1.jpg,224,224,JPEG,RGB
test,BROWN THRASHER,2.jpg,224,224,JPEG,RGB
test,BROWN THRASHER,3.jpg,224,224,JPEG,RGB
test,BROWN THRASHER,4.jpg,224,224,JPEG,RGB
test,BROWN THRASHER,5.jpg,224,224,JPEG,RGB
test,BUFFLEHEAD,1.jpg,224,224,JPEG,RGB
test,BUFFLEHEAD,2.jpg,224,224,JPEG,RGB
test,BUFFLEHEAD,3.jpg,224,224,JPEG,RGB
test,BUFFLEHEAD,4.jpg,224,224,JPEG,RGB
test,BUFFLEHEAD,5.jpg,224,224,JPEG,RGB
test,BULWERS PHEASANT,1.jpg,224,224,JPEG,RGB
test,BULWERS PHEASANT,2.jpg,224,224,JPEG,RGB
test,BULWERS PHEASANT,3.jpg,224,224,JPEG,RGB
test,BULWERS PHEASANT,4.jpg,224,224,JPEG,RGB
test,BULWERS PHEASANT,5.jpg,224,224,JPEG,RGB
test,BURCHELLS COURSER,1.jpg,224,224,JPEG,RGB
test,BURCHELLS COURSER,2.jpg,224,224,JPEG,RGB
test,BURCHELLS COURSER,3.jpg,224,224,JPEG,RGB
test,BURCHELLS COURSER,4.jpg,224,224,JPEG,RGB
test,BURCHELLS COURSER,5.jpg,224,224,JPEG,RGB
test,BUSH TURKEY,1.jpg,224,224,JPEG,RGB
test,BUSH TURKEY,2.jpg,224,224,JPEG,RGB
test,BUSH TURKEY,3.jpg,224,224,JPEG,RGB
test,BUSH TURKEY,4.jpg,224,224,JPEG,RGB
test,BUSH TURKEY,5.jpg,224,224,JPEG,RGB
test,CAATINGA CACHOLOTE,1.jpg,224,224,JPEG,RGB
test,CAATINGA CACHOLOTE,2.jpg,224,224,JPEG,RGB
test,CAATINGA CACHOLOTE,3.jpg,224,224,JPEG,RGB
test,CAATINGA CACHOLOTE,4.jpg,224,224,JPEG,RGB
test,CAATINGA CACHOLOTE,5.jpg,224,224,JPEG,RGB
test,CABOTS TRAGOPAN,1.jpg,224,224,JPEG,RGB
test,CABOTS TRAGOPAN,2.jpg,224,224,JPEG,RGB
test,CABOTS TRAGOPAN,3.jpg,224,224,JPEG,RGB
test,CABOTS TRAGOPAN,4.jpg,224,224,JPEG,RGB
test,CABOTS TRAGOPAN,5.jpg,224,224,JPEG,RGB
test,CACTUS WREN,1.jpg,224,224,JPEG,RGB
test,CACTUS WREN,2.jpg,224,224,JPEG,RGB
test,CACTUS WREN,3.jpg,224,224,JPEG,RGB
test,CACTUS WREN,4.jpg,224,224,JPEG,RGB
test,CACTUS WREN,5.jpg,224,224,JPEG,RGB
test,CALIFORNIA CONDOR,1.jpg,224,224,JPEG,RGB
test,CALIFORNIA CONDOR,2.jpg,224,224,JPEG,RGB
test,CALIFORNIA CONDOR,3.jpg,224,224,JPEG,RGB
test,CALIFORNIA CONDOR,4.jpg,224,224,JPEG,RGB
test,CALIFORNIA CONDOR,5.jpg,224,224,JPEG,RGB
test,CALIFORNIA GULL,1.jpg,224,224,JPEG,RGB
test,CALIFORNIA GULL,2.jpg,224,224,JPEG,RGB
test,CALIFORNIA GULL,3.jpg,224,224,JPEG,RGB
test,CALIFORNIA GULL,4.jpg,224,224,JPEG,RGB
test,CALIFORNIA GULL,5.jpg,224,224,JPEG,RGB
test,CALIFORNIA QUAIL,1.jpg,224,224,JPEG,RGB
test,CALIFORNIA QUAIL,2.jpg,224,224,JPEG,RGB
test,CALIFORNIA QUAIL,3.jpg,224,224,JPEG,RGB
test,CALIFORNIA QUAIL,4.jpg,224,224,JPEG,RGB
test,CALIFORNIA QUAIL,5.jpg,224,224,JPEG,RGB
test,CAMPO FLICKER,1.jpg,224,224,JPEG,RGB
test,CAMPO FLICKER,2.jpg,224,224,JPEG,RGB
test,CAMPO FLICKER,3.jpg,224,224,JPEG,RGB
test,CAMPO FLICKER,4.jpg,224,224,JPEG,RGB
test,CAMPO FLICKER,5.jpg,224,224,JPEG,RGB
test,CANARY,1.jpg,224,224,JPEG,RGB
test,CANARY,2.jpg,224,224,JPEG,RGB
test,CANARY,3.jpg,224,224,JPEG,RGB
test,CANARY,4.jpg,224,224,JPEG,RGB
test,CANARY,5.jpg,224,224,JPEG,RGB
test,CANVASBACK,1.jpg,224,224,JPEG,RGB
test,CANVASBACK,2.jpg,224,224,JPEG,RGB
test,CANVASBACK,3.jpg,224,224,JPEG,RGB
test,CANVASBACK,4.jpg,224,224,JPEG,RGB
test,CANVASBACK,5.jpg,224,224,JPEG,RGB
test,CAPE GLOSSY STARLING,1.jpg,224,224,JPEG,RGB
test,CAPE GLOSSY STARLING,2.jpg,224,224,JPEG,RGB
test,CAPE GLOSSY STARLING,3.jpg,224,224,JPEG,RGB
test,CAPE GLOSSY STARLING,4.jpg,224,224,JPEG,RGB
test,CAPE GLOSSY STARLING,5.jpg,224,224,JPEG,RGB
test,CAPE LONGCLAW,1.jpg,224,224,JPEG,RGB
test,CAPE LONGCLAW,2.jpg,224,224,JPEG,RGB
test,CAPE LONGCLAW,3.jpg,224,224,JPEG,RGB
test,CAPE LONGCLAW,4.jpg,224,224,JPEG,RGB
test,CAPE LONGCLAW,5.jpg,224,224,JPEG,RGB
test,CAPE MAY WARBLER,1.jpg,224,224,JPEG,RGB
test,CAPE MAY WARBLER,2.jpg,224,224,JPEG,RGB
test,CAPE MAY WARBLER,3.jpg,224,224,JPEG,RGB
test,CAPE MAY WARBLER,4.jpg,224,224,JPEG,RGB
test,CAPE MAY WARBLER,5.jpg,224,224,JPEG,RGB
test,CAPE ROCK THRUSH,1.jpg,224,224,JPEG,RGB
test,CAPE ROCK THRUSH,2.jpg,224,224,JPEG,RGB
test,CAPE ROCK THRUSH,3.jpg,224,224,JPEG,RGB
test,CAPE ROCK THRUSH,4.jpg,224,224,JPEG,RGB
test,CAPE ROCK THRUSH,5.jpg,224,224,JPEG,RGB
test,CAPPED HERON,1.jpg,224,224,JPEG,RGB
test,CAPPED HERON,2.jpg,224,224,JPEG,RGB
test,CAPPED HERON,3.jpg,224,224,JPEG,RGB
test,CAPPED HERON,4.jpg,224,224,JPEG,RGB
test,CAPPED HERON,5.jpg,224,224,JPEG,RGB
test,CAPUCHINBIRD,1.jpg,224,224,JPEG,RGB
test,CAPUCHINBIRD,2.jpg,224,224,JPEG,RGB
test,CAPUCHINBIRD,3.jpg,224,224,JPEG,RGB
test,CAPUCHINBIRD,4.jpg,224,224,JPEG,RGB
test,CAPUCHINBIRD,5.jpg,224,224,JPEG,RGB
test,CARMINE BEE-EATER,1.jpg,224,224,JPEG,RGB
test,CARMINE BEE-EATER,2.jpg,224,224,JPEG,RGB
test,CARMINE BEE-EATER,3.jpg,224,224,JPEG,RGB
test,CARMINE BEE-EATER,4.jpg,224,224,JPEG,RGB
test,CARMINE BEE-EATER,5.jpg,224,224,JPEG,RGB
test,CASPIAN TERN,1.jpg,224,224,JPEG,RGB
test,CASPIAN TERN,2.jpg,224,224,JPEG,RGB
test,CASPIAN TERN,3.jpg,224,224,JPEG,RGB
test,CASPIAN TERN,4.jpg,224,224,JPEG,RGB
test,CASPIAN TERN,5.jpg,224,224,JPEG,RGB
test,CASSOWARY,1.jpg,224,224,JPEG,RGB
test,CASSOWARY,2.jpg,224,224,JPEG,RGB
test,CASSOWARY,3.jpg,224,224,JPEG,RGB
test,CASSOWARY,4.jpg,224,224,JPEG,RGB
test,CASSOWARY,5.jpg,224,224,JPEG,RGB
test,CEDAR WAXWING,1.jpg,224,224,JPEG,RGB
test,CEDAR WAXWING,2.jpg,224,224,JPEG,RGB
test,CEDAR WAXWING,3.jpg,224,224,JPEG,RGB
test,CEDAR WAXWING,4.jpg,224,224,JPEG,RGB
test,CEDAR WAXWING,5.jpg,224,224,JPEG,RGB
test,CERULEAN WARBLER,1.jpg,224,224,JPEG,RGB
test,CERULEAN WARBLER,2.jpg,224,224,JPEG,RGB
test,CERULEAN WARBLER,3.jpg,224,224,JPEG,RGB
test,CERULEAN WARBLER,4.jpg,224,224,JPEG,RGB
test,CERULEAN WARBLER,5.jpg,224,224,JPEG,RGB
test,CHARA DE COLLAR,1.jpg,224,224,JPEG,RGB
test,CHARA DE COLLAR,2.jpg,224,224,JPEG,RGB
test,CHARA DE COLLAR,3.jpg,224,224,JPEG,RGB
test,CHARA DE COLLAR,4.jpg,224,224,JPEG,RGB
test,CHARA DE COLLAR,5.jpg,224,224,JPEG,RGB
test,CHATTERING LORY,1.jpg,224,224,JPEG,RGB
test,CHATTERING LORY,2.jpg,224,224,JPEG,RGB
test,CHATTERING LORY,3.jpg,224,224,JPEG,RGB
test,CHATTERING LORY,4.jpg,224,224,JPEG,RGB
test,CHATTERING LORY,5.jpg,224,224,JPEG,RGB
test,CHESTNET BELLIED EUPHONIA,1.jpg,224,224,JPEG,RGB
test,CHESTNET BELLIED EUPHONIA,2.jpg,224,224,JPEG,RGB
test,CHESTNET BELLIED EUPHONIA,3.jpg,224,224,JPEG,RGB
test,CHESTNET BELLIED EUPHONIA,4.jpg,224,224,JPEG,RGB
test,CHESTNET BELLIED EUPHONIA,5.jpg,224,224,JPEG,RGB
test,CHESTNUT WINGED CUCKOO,1.jpg,224,224,JPEG,RGB
test,CHESTNUT WINGED CUCKOO,2.jpg,224,224,JPEG,RGB
test,CHESTNUT WINGED CUCKOO,3.jpg,224,224,JPEG,RGB
test,CHESTNUT WINGED CUCKOO,4.jpg,224,224,JPEG,RGB
test,CHESTNUT WINGED CUCKOO,5.jpg,224,224,JPEG,RGB
test,CHINESE BAMBOO PARTRIDGE,1.jpg,224,224,JPEG,RGB
test,CHINESE BAMBOO PARTRIDGE,2.jpg,224,224,JPEG,RGB
test,CHINESE BAMBOO PARTRIDGE,3.jpg,224,224,JPEG,RGB
test,CHINESE BAMBOO PARTRIDGE,4.jpg,224,224,JPEG,RGB
test,CHINESE BAMBOO PARTRIDGE,5.jpg,224,224,JPEG,RGB
test,CHINESE POND HERON,1.jpg,224,224,JPEG,RGB
test,CHINESE POND HERON,2.jpg,224,224,JPEG,RGB
test,CHINESE POND HERON,3.jpg,224,224,JPEG,RGB
test,CHINESE POND HERON,4.jpg,224,224,JPEG,RGB
test,CHINESE POND HERON,5.jpg,224,224,JPEG,RGB
test,CHIPPING SPARROW,1.jpg,224,224,JPEG,RGB
test,CHIPPING SPARROW,2.jpg,224,224,JPEG,RGB
test,CHIPPING SPARROW,3.jpg,224,224,JPEG,RGB
test,CHIPPING SPARROW,4.jpg,224,224,JPEG,RGB
test,CHIPPING SPARROW,5.jpg,224,224,JPEG,RGB
test,CHUCAO TAPACULO,1.jpg,224,224,JPEG,RGB
test,CHUCAO TAPACULO,2.jpg,224,224,JPEG,RGB
test,CHUCAO TAPACULO,3.jpg,224,224,JPEG,RGB
test,CHUCAO TAPACULO,4.jpg,224,224,JPEG,RGB
test,CHUCAO TAPACULO,5.jpg,224,224,JPEG,RGB
test,CHUKAR PARTRIDGE,1.jpg,224,224,JPEG,RGB
test,CHUKAR PARTRIDGE,2.jpg,224,224,JPEG,RGB
test,CHUKAR PARTRIDGE,3.jpg,224,224,JPEG,RGB
test,CHUKAR PARTRIDGE,4.jpg,224,224,JPEG,RGB
test,CHUKAR PARTRIDGE,5.jpg,224,224,JPEG,RGB
test,CINNAMON ATTILA,1.jpg,224,224,JPEG,RGB
test,CINNAMON ATTILA,2.jpg,224,224,JPEG,RGB
test,CINNAMON ATTILA,3.jpg,224,224,JPEG,RGB
test,CINNAMON ATTILA,4.jpg,224,224,JPEG,RGB
test,CINNAMON ATTILA,5.jpg,224,224,JPEG,RGB
test,CINNAMON FLYCATCHER,1.jpg,224,224,JPEG,RGB
test,CINNAMON FLYCATCHER,2.jpg,224,224,JPEG,RGB
test,CINNAMON FLYCATCHER,3.jpg,224,224,JPEG,RGB
test,CINNAMON FLYCATCHER,4.jpg,224,224,JPEG,RGB
test,CINNAMON FLYCATCHER,5.jpg,224,224,JPEG,RGB
test,CINNAMON TEAL,1.jpg,224,224,JPEG,RGB
test,CINNAMON TEAL,2.jpg,224,224,JPEG,RGB
test,CINNAMON TEAL,3.jpg,224,224,JPEG,RGB
test,CINNAMON TEAL,4.jpg,224,224,JPEG,RGB
test,CINNAMON TEAL,5.jpg,224,224,JPEG,RGB
test,CLARKS GREBE,1.jpg,224,224,JPEG,RGB
test,CLARKS GREBE,2.jpg,224,224,JPEG,RGB
test,CLARKS GREBE,3.jpg,224,224,JPEG,RGB
test,CLARKS GREBE,4.jpg,224,224,JPEG,RGB
test,CLARKS GREBE,5.jpg,224,224,JPEG,RGB
test,CLARKS NUTCRACKER,1.jpg,224,224,JPEG,RGB
test,CLARKS NUTCRACKER,2.jpg,224,224,JPEG,RGB
test,CLARKS NUTCRACKER,3.jpg,224,224,JPEG,RGB
test,CLARKS NUTCRACKER,4.jpg,224,224,JPEG,RGB
test,CLARKS NUTCRACKER,5.jpg,224,224,JPEG,RGB
test,COCK OF THE  ROCK,1.jpg,224,224,JPEG,RGB
test,COCK OF THE  ROCK,2.jpg,224,224,JPEG,RGB
test,COCK OF THE  ROCK,3.jpg,224,224,JPEG,RGB
test,COCK OF THE  ROCK,4.jpg,224,224,JPEG,RGB
test,COCK OF THE  ROCK,5.jpg,224,224,JPEG,RGB
test,COCKATOO,1.jpg,224,224,JPEG,RGB
test,COCKATOO,2.jpg,224,224,JPEG,RGB
test,COCKATOO,3.jpg,224,224,JPEG,RGB
test,COCKATOO,4.jpg,224,224,JPEG,RGB
test,COCKATOO,5.jpg,224,224,JPEG,RGB
test,COLLARED ARACARI,1.jpg,224,224,JPEG,RGB
test,COLLARED ARACARI,2.jpg,224,224,JPEG,RGB
test,COLLARED ARACARI,3.jpg,224,224,JPEG,RGB
test,COLLARED ARACARI,4.jpg,224,224,JPEG,RGB
test,COLLARED ARACARI,5.jpg,224,224,JPEG,RGB
test,COLLARED CRESCENTCHEST,1.jpg,224,224,JPEG,RGB
test,COLLARED CRESCENTCHEST,2.jpg,224,224,JPEG,RGB
test,COLLARED CRESCENTCHEST,3.jpg,224,224,JPEG,RGB
test,COLLARED CRESCENTCHEST,4.jpg,224,224,JPEG,RGB
test,COLLARED CRESCENTCHEST,5.jpg,224,224,JPEG,RGB
test,COMMON FIRECREST,1.jpg,224,224,JPEG,RGB
test,COMMON FIRECREST,2.jpg,224,224,JPEG,RGB
test,COMMON FIRECREST,3.jpg,224,224,JPEG,RGB
test,COMMON FIRECREST,4.jpg,224,224,JPEG,RGB
test,COMMON FIRECREST,5.jpg,224,224,JPEG,RGB
test,COMMON GRACKLE,1.jpg,224,224,JPEG,RGB
test,COMMON GRACKLE,2.jpg,224,224,JPEG,RGB
test,COMMON GRACKLE,3.jpg,224,224,JPEG,RGB
test,COMMON GRACKLE,4.jpg,224,224,JPEG,RGB
test,COMMON GRACKLE,5.jpg,224,224,JPEG,RGB
test,COMMON HOUSE MARTIN,1.jpg,224,224,JPEG,RGB
test,COMMON HOUSE MARTIN,2.jpg,224,224,JPEG,RGB
test,COMMON HOUSE MARTIN,3.jpg,224,224,JPEG,RGB
test,COMMON HOUSE MARTIN,4.jpg,224,224,JPEG,RGB
test,COMMON HOUSE MARTIN,5.jpg,224,224,JPEG,RGB
test,COMMON IORA,1.jpg,224,224,JPEG,RGB
test,COMMON IORA,2.jpg,224,224,JPEG,RGB
test,COMMON IORA,3.jpg,224,224,JPEG,RGB
test,COMMON IORA,4.jpg,224,224,JPEG,RGB
test,COMMON IORA,5.jpg,224,224,JPEG,RGB
test,COMMON LOON,1.jpg,224,224,JPEG,RGB
test,COMMON LOON,2.jpg,224,224,JPEG,RGB
test,COMMON LOON,3.jpg,224,224,JPEG,RGB
test,COMMON LOON,4.jpg,224,224,JPEG,RGB
test,COMMON LOON,5.jpg,224,224,JPEG,RGB
test,COMMON POORWILL,1.jpg,224,224,JPEG,RGB
test,COMMON POORWILL,2.jpg,224,224,JPEG,RGB
test,COMMON POORWILL,3.jpg,224,224,JPEG,RGB
test,COMMON POORWILL,4.jpg,224,224,JPEG,RGB
test,COMMON POORWILL,5.jpg,224,224,JPEG,RGB
test,COMMON STARLING,1.jpg,224,224,JPEG,RGB
test,COMMON STARLING,2.jpg,224,224,JPEG,RGB
test,COMMON STARLING,3.jpg,224,224,JPEG,RGB
test,COMMON STARLING,4.jpg,224,224,JPEG,RGB
test,COMMON STARLING,5.jpg,224,224,JPEG,RGB
test,COPPERSMITH BARBET,1.jpg,224,224,JPEG,RGB
test,COPPERSMITH BARBET,2.jpg,224,224,JPEG,RGB
test,COPPERSMITH BARBET,3.jpg,224,224,JPEG,RGB
test,COPPERSMITH BARBET,4.jpg,224,224,JPEG,RGB
test,COPPERSMITH BARBET,5.jpg,224,224,JPEG,RGB
test,COPPERY TAILED COUCAL,1.jpg,224,224,JPEG,RGB
test,COPPERY TAILED COUCAL,2.jpg,224,224,JPEG,RGB
test,COPPERY TAILED COUCAL,3.jpg,224,224,JPEG,RGB
test,COPPERY TAILED COUCAL,4.jpg,224,224,JPEG,RGB
test,COPPERY TAILED COUCAL,5.jpg,224,224,JPEG,RGB
test,CRAB PLOVER,1.jpg,224,224,JPEG,RGB
test,CRAB PLOVER,2.jpg,224,224,JPEG,RGB
test,CRAB PLOVER,3.jpg,224,224,JPEG,RGB
test,CRAB PLOVER,4.jpg,224,224,JPEG,RGB
test,CRAB PLOVER,5.jpg,224,224,JPEG,RGB
test,CRANE HAWK,1.jpg,224,224,JPEG,RGB
test,CRANE HAWK,2.jpg,224,224,JPEG,RGB
test,CRANE HAWK,3.jpg,224,224,JPEG,RGB
test,CRANE HAWK,4.jpg,224,224,JPEG,RGB
test,CRANE HAWK,5.jpg,224,224,JPEG,RGB
